Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,6,0.002533333333333333,69.35417314869167,agent.zip
5,3,3,6,0.025,81.63642183148292,agent.zip
5,3,2,9,0.011133333333333334,69.13859274025543,agent.zip
5,9,1,12,0.018866666666666667,76.95087917461481,agent.zip
5,3,1,12,0.0094,76.95404143428985,agent.zip
5,9,3,6,0.04493333333333333,81.6194852818102,agent.zip
10,3,3,6,0.0342,80.42171654129154,agent.zip
5,6,1,9,0.0192,84.12217358988728,agent.zip
10,6,1,12,0.019,94.42915216793963,agent.zip
10,9,2,6,0.0286,73.19435251277886,agent.zip
10,6,1,9,0.02033333333333333,76.65611826699991,agent.zip
10,9,1,6,0.023666666666666666,70.34186478881985,agent.zip
10,9,2,9,0.07046666666666666,73.12012546058855,agent.zip
10,9,3,6,0.06853333333333333,93.20540100043358,agent.zip
20,3,2,6,0.021333333333333333,78.80439917427283,agent.zip
20,6,1,12,0.028866666666666665,92.50855403433776,agent.zip
20,3,3,12,0.14293333333333333,75.38562014580144,agent.zip
20,6,2,6,0.030533333333333332,71.3636144915369,agent.zip
20,9,3,9,0.1726,75.57997146055597,agent.zip
40,9,2,6,0.09573333333333334,72.53131713167701,agent.zip
40,3,3,9,0.23673333333333332,89.51284110179452,agent.zip
40,9,3,9,0.34673333333333334,87.97270392247684,agent.zip
40,6,2,12,0.21326666666666666,83.02148763563105,agent.zip
40,3,2,6,0.06886666666666667,76.03015190531394,agent.zip
