Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,2,6,0.6361111111111111,66.17153195317172,agent.zip
30,6,2,12,0.5416666666666666,61.93878886388901,agent.zip
40,9,3,12,0.7166666666666667,62.390233723458984,agent.zip
30,3,3,12,0.30277777777777776,61.13073101264441,agent.zip
30,3,3,6,0.30277777777777776,61.13073101264441,agent.zip
30,6,3,12,0.45555555555555555,60.9022404908772,agent.zip
30,9,2,6,0.6555555555555556,61.61475142188309,agent.zip
30,3,2,12,0.4027777777777778,62.381910140999445,agent.zip
40,3,3,9,0.41388888888888886,62.639447408385415,agent.zip
40,6,2,12,0.6361111111111111,66.17153195317172,agent.zip
