Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,9,0.5388888888888889,61.04239234950683,agent.zip
40,9,3,9,0.55,64.38011377341451,agent.zip
30,6,2,12,0.5333333333333333,61.0427229688039,agent.zip
30,3,2,9,0.3138888888888889,60.26813024145929,agent.zip
40,6,2,12,0.525,63.27052759497362,agent.zip
40,3,3,6,0.26944444444444443,64.53485201598697,agent.zip
40,3,3,9,0.26944444444444443,64.53485201598697,agent.zip
40,3,3,12,0.26944444444444443,64.53485201598697,agent.zip
40,6,2,6,0.525,63.27052759497362,agent.zip
40,6,2,9,0.525,63.27052759497362,agent.zip
