Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,3,12,0.0396,82.67499599845105,agent.zip
10,9,2,6,0.025133333333333334,72.95730717795206,agent.zip
5,9,3,12,0.0782,79.96874573061537,agent.zip
10,6,3,9,0.07613333333333333,71.74080489149407,agent.zip
5,3,2,9,0.015933333333333334,76.9438569486058,agent.zip
5,6,3,6,0.0348,66.04901505431076,agent.zip
10,6,1,9,0.024333333333333332,73.84335186157945,agent.zip
10,3,3,12,0.07706666666666667,75.80509030780132,agent.zip
10,9,2,12,0.06546666666666667,70.14716020262769,agent.zip
10,9,1,6,0.0336,74.13026096164516,agent.zip
20,3,1,6,0.005533333333333334,82.9465355800228,agent.zip
20,9,2,12,0.13246666666666668,73.38039569071687,agent.zip
20,6,1,6,0.020266666666666665,85.76939077363932,agent.zip
20,6,1,12,0.04666666666666667,89.10128742108215,agent.zip
20,9,3,6,0.10673333333333333,65.25286665320178,agent.zip
20,9,3,9,0.24666666666666667,77.28462146425461,agent.zip
20,6,2,12,0.08753333333333334,86.4945444119699,agent.zip
20,9,2,6,0.03666666666666667,62.43692879055862,agent.zip
20,9,3,12,0.27953333333333336,84.64388731235839,agent.zip
20,3,2,9,0.061,84.86936844236888,agent.zip
40,3,2,6,0.073,71.17611243777716,agent.zip
40,3,2,9,0.10446666666666667,73.17029622108889,agent.zip
40,9,3,6,0.20113333333333333,66.19210311224384,agent.zip
40,9,2,12,0.2915333333333333,71.78732862274497,agent.zip
