Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,1,12,0.012666666666666666,71.44109503851811,agent.zip
5,9,2,12,0.04933333333333333,70.82238967879566,agent.zip
5,3,1,6,0.004066666666666666,93.27658929550748,agent.zip
5,9,3,6,0.0372,75.1413398756042,agent.zip
5,3,3,12,0.041666666666666664,88.32401838816502,agent.zip
5,6,3,9,0.0482,73.70297743504044,agent.zip
5,3,2,12,0.0238,70.83240233110054,agent.zip
10,3,3,6,0.016666666666666666,73.92260776620574,agent.zip
10,3,3,9,0.0444,81.46716740066273,agent.zip
10,6,1,12,0.0071333333333333335,82.89933620728763,agent.zip
10,9,2,6,0.051666666666666666,80.34937610629201,agent.zip
10,6,3,9,0.1004,82.66145205334846,agent.zip
10,6,2,9,0.06193333333333333,74.46250510106414,agent.zip
10,6,1,9,0.007333333333333333,70.8744030285639,agent.zip
10,9,3,12,0.13706666666666667,57.06739629735023,agent.zip
20,9,2,6,0.058,81.08515483020007,agent.zip
20,3,3,12,0.15833333333333333,91.35461444357377,agent.zip
40,3,2,9,0.12366666666666666,83.11238844093086,agent.zip
40,6,1,9,0.0436,77.93622253513989,agent.zip
40,3,3,12,0.279,84.97914002468086,agent.zip
40,6,2,6,0.07626666666666666,90.83458690165958,agent.zip
40,3,1,12,0.051133333333333336,75.25902150083321,agent.zip
40,9,2,6,0.0994,86.2539647234169,agent.zip
40,3,2,6,0.0714,71.70534889687947,agent.zip
