Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,9,0.004,69.60905891855624,agent.zip
10,3,1,12,0.027666666666666666,73.04484075205048,agent.zip
5,6,2,12,0.23466666666666666,48.75200031786435,agent.zip
5,3,1,6,0.0016666666666666668,66.16378711673836,agent.zip
5,6,1,9,0.003,69.63151961365139,agent.zip
20,3,3,12,0.3283333333333333,66.47506632760313,agent.zip
40,3,2,6,0.05,57.49123941394003,agent.zip
40,6,1,12,0.030333333333333334,89.95513938825144,agent.zip
10,9,3,6,0.06666666666666667,53.831431298788495,agent.zip
5,9,3,9,0.06666666666666667,95.6520804140096,agent.zip
10,6,1,12,0.017666666666666667,83.6203996655293,agent.zip
20,9,1,6,0.179,50.245307226447004,agent.zip
40,3,2,12,0.04566666666666667,84.04308565551516,agent.zip
5,6,2,6,0.028,80.39914376264572,agent.zip
40,3,1,12,0.013666666666666667,95.84463403540241,agent.zip
20,9,3,12,0.342,87.51407298757896,agent.zip
10,6,2,9,0.05633333333333333,95.59482686272791,agent.zip
10,6,3,9,0.12933333333333333,76.25719918965616,agent.zip
20,6,3,12,0.19966666666666666,63.67737738026003,agent.zip
10,6,2,6,0.03,72.64635678879114,agent.zip
5,6,1,12,0.008333333333333333,99.84696620137383,agent.zip
5,9,1,6,0.0,70.61403502151391,agent.zip
40,9,3,9,0.3466666666666667,73.01267130423285,agent.zip
40,3,3,12,0.3616666666666667,84.38112816118023,agent.zip
