Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,9,0.029066666666666668,76.32574901281183,agent.zip
5,3,1,12,0.018266666666666667,82.45559724759032,agent.zip
5,3,3,6,0.0096,77.33057335353787,agent.zip
5,6,3,6,0.014,77.32881164341647,agent.zip
5,9,1,6,0.0066,74.94163569685561,agent.zip
5,6,2,12,0.030666666666666665,72.82041969019346,agent.zip
5,9,3,6,0.019266666666666668,77.33330218185482,agent.zip
10,6,2,6,0.0094,82.85414257526683,agent.zip
10,9,3,6,0.04273333333333333,80.97180422364342,agent.zip
10,9,1,6,0.005933333333333333,93.96079235457226,agent.zip
10,9,3,9,0.1186,77.27001338988984,agent.zip
10,3,3,12,0.07453333333333333,79.07548778275387,agent.zip
20,3,1,12,0.014133333333333333,77.43038367630632,agent.zip
20,6,3,9,0.1466,76.14759794739702,agent.zip
20,9,2,12,0.14206666666666667,75.98028367542427,agent.zip
20,6,2,9,0.07426666666666666,83.37332808575793,agent.zip
20,6,1,12,0.023933333333333334,77.41167364655959,agent.zip
40,3,1,9,0.031266666666666665,68.77940889356164,agent.zip
40,9,3,12,0.4235333333333333,77.20525918953383,agent.zip
40,9,3,9,0.357,64.17534384392995,agent.zip
40,3,3,9,0.2382,81.17419907713044,agent.zip
40,9,2,6,0.08253333333333333,77.4838797691537,agent.zip
40,3,3,12,0.2690666666666667,80.61624392126774,agent.zip
40,9,1,12,0.10733333333333334,71.89077791762689,agent.zip
