Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,9,0.33055555555555555,61.32801901776771,agent.zip
30,9,3,12,0.5194444444444445,61.45666760945733,agent.zip
30,9,2,12,0.4444444444444444,61.37827691454654,agent.zip
40,9,3,9,0.6055555555555555,60.57221674081734,agent.zip
30,6,3,12,0.42777777777777776,61.49558316108264,agent.zip
30,9,2,9,0.4444444444444444,61.37827691454654,agent.zip
30,6,2,6,0.33611111111111114,61.35342988966568,agent.zip
40,9,3,12,0.6055555555555555,60.57221674081734,agent.zip
40,9,3,6,0.6055555555555555,60.57221674081734,agent.zip
40,3,3,12,0.3138888888888889,57.44184271677245,agent.zip
