Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,3,6,0.022533333333333332,71.01356270252919,agent.zip
5,3,2,9,0.015866666666666668,81.16311031089501,agent.zip
10,9,2,12,0.11526666666666667,78.25894648449007,agent.zip
5,6,1,9,0.0024,69.02312753088788,agent.zip
5,6,2,9,0.021533333333333335,81.16159302312943,agent.zip
5,9,1,9,0.0034,69.02313671892264,agent.zip
10,3,1,9,0.0029333333333333334,67.94707793140778,agent.zip
10,6,1,9,0.005066666666666666,67.94691262732402,agent.zip
10,3,2,12,0.06333333333333334,78.26845669504705,agent.zip
10,9,2,9,0.0784,78.84170672275171,agent.zip
10,3,1,6,0.005533333333333334,67.02915419935263,agent.zip
20,3,2,9,0.07506666666666667,74.24634536865211,agent.zip
20,3,2,6,0.041933333333333336,82.99810533341257,agent.zip
20,3,3,12,0.1856,69.0712817396477,agent.zip
20,3,3,9,0.1358,71.11309804288544,agent.zip
20,6,1,12,0.029266666666666667,75.55759634537777,agent.zip
40,6,2,12,0.20113333333333333,80.6910924107377,agent.zip
40,9,2,9,0.21093333333333333,77.70646315809262,agent.zip
40,3,1,9,0.0418,80.83574544299537,agent.zip
40,9,1,12,0.0876,80.91118019514873,agent.zip
40,6,2,6,0.0796,75.84903767805046,agent.zip
40,3,2,12,0.1498,71.1156796283335,agent.zip
40,3,3,9,0.253,78.7629204016209,agent.zip
40,6,1,9,0.05506666666666667,75.8388854648135,agent.zip
