Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,6,0.0,64.734772225784,agent.zip
5,9,1,9,0.0033333333333333335,82.36190415534608,agent.zip
5,9,1,6,0.0,96.51238340826247,agent.zip
10,9,2,12,0.08633333333333333,71.24352713501018,agent.zip
10,6,1,12,0.0003333333333333333,78.5049207844222,agent.zip
20,3,1,12,0.004333333333333333,53.237211348423465,agent.zip
5,3,1,6,0.0,96.51266572109095,agent.zip
10,6,2,6,0.005666666666666667,57.611823178181744,agent.zip
10,3,3,12,0.09366666666666666,89.9012632596647,agent.zip
10,6,1,9,0.0023333333333333335,52.984677664041506,agent.zip
20,9,1,12,0.006333333333333333,53.236219711866774,agent.zip
20,6,1,9,0.008666666666666666,75.22807820851322,agent.zip
40,3,1,12,0.022333333333333334,60.184474350566894,agent.zip
40,3,1,9,0.035666666666666666,55.588540922298726,agent.zip
10,6,3,12,0.13,89.90351204820827,agent.zip
20,3,3,6,0.06633333333333333,82.3593776915864,agent.zip
20,9,3,9,0.275,66.28111249316218,agent.zip
20,3,3,9,0.102,71.92480940805977,agent.zip
10,6,1,6,0.0033333333333333335,82.21997950261799,agent.zip
5,9,3,6,0.0006666666666666666,74.16030568088912,agent.zip
40,3,3,12,0.30933333333333335,70.98211405817472,agent.zip
20,6,3,9,0.15866666666666668,81.6681558228205,agent.zip
40,9,1,12,0.056,60.18586346591065,agent.zip
40,3,2,9,0.14366666666666666,68.14045638060874,agent.zip
