Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,2,9,0.5972222222222222,53.92203020371924,agent.zip
30,3,3,9,0.32222222222222224,63.96401278562911,agent.zip
30,6,3,6,0.4361111111111111,63.88619541162101,agent.zip
30,6,3,9,0.4361111111111111,63.88619541162101,agent.zip
30,9,3,9,0.5666666666666667,63.851154704278166,agent.zip
30,9,3,6,0.5666666666666667,63.851154704278166,agent.zip
30,6,2,12,0.39444444444444443,67.445451144055,agent.zip
40,9,2,9,0.6638888888888889,54.05838325706793,agent.zip
40,9,3,12,0.6138888888888889,63.90555130093892,agent.zip
40,3,3,9,0.33611111111111114,64.88602796350388,agent.zip
