Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,6,0.49444444444444446,57.64773215046582,agent.zip
30,6,2,6,0.33055555555555555,61.97933546789894,agent.zip
40,3,3,9,0.5777777777777777,58.25937088712819,agent.zip
40,3,2,12,0.5194444444444445,61.338430636904185,agent.zip
30,3,3,9,0.3194444444444444,58.411923916625426,agent.zip
40,9,2,12,0.7083333333333334,61.23454727239257,agent.zip
40,3,3,6,0.5777777777777777,58.25937088712819,agent.zip
40,6,2,9,0.6194444444444445,61.43423171027941,agent.zip
40,9,3,12,0.825,58.06302394855597,agent.zip
40,6,3,12,0.7111111111111111,58.301329600770856,agent.zip
