Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,9,0.5166666666666667,60.59724211514862,agent.zip
30,6,3,9,0.48055555555555557,63.264092630075076,agent.zip
30,9,2,6,0.6166666666666667,60.49970290061236,agent.zip
30,3,2,6,0.35,60.93279675977129,agent.zip
30,6,2,6,0.5166666666666667,60.59724211514862,agent.zip
30,3,2,9,0.35,60.93279675977129,agent.zip
30,6,3,6,0.48055555555555557,63.264092630075076,agent.zip
30,3,3,9,0.3194444444444444,63.6292533006189,agent.zip
30,9,3,9,0.6527777777777778,63.07065686214953,agent.zip
40,6,3,12,0.5305555555555556,61.71046348265684,agent.zip
