Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,1,9,0.0026666666666666666,75.72325931668733,agent.zip
5,9,1,9,0.004333333333333333,75.7199327520883,agent.zip
10,6,1,9,0.005066666666666666,67.65842144721803,agent.zip
5,3,2,12,0.0172,71.22562791182206,agent.zip
5,3,3,6,0.026733333333333335,81.38510171836678,agent.zip
10,3,2,6,0.015933333333333334,66.78112318367329,agent.zip
5,6,2,12,0.023533333333333333,71.22534688610865,agent.zip
10,6,3,6,0.037066666666666664,84.60832555565418,agent.zip
10,9,2,9,0.0666,66.07357368865726,agent.zip
10,6,3,12,0.13213333333333332,73.298247620837,agent.zip
10,9,1,6,0.017666666666666667,70.80774785586296,agent.zip
20,9,2,12,0.1584,80.87582116497964,agent.zip
20,9,3,12,0.2710666666666667,62.75076277503851,agent.zip
20,9,3,6,0.14626666666666666,69.84924864161007,agent.zip
20,3,3,6,0.0854,76.31812565930404,agent.zip
40,3,1,6,0.0212,75.41627372567778,agent.zip
40,3,3,9,0.25153333333333333,67.33396606013474,agent.zip
40,6,2,12,0.207,73.76805924239419,agent.zip
40,3,3,12,0.3108666666666667,82.08026427594282,agent.zip
40,9,2,12,0.2850666666666667,78.35162225363244,agent.zip
40,9,1,9,0.066,70.87222150049804,agent.zip
40,6,2,9,0.1694,68.95579140536589,agent.zip
40,6,3,6,0.15053333333333332,77.59827473230247,agent.zip
40,6,1,12,0.07286666666666666,66.43034786164073,agent.zip
