Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,6,0.36666666666666664,60.908532337957034,agent.zip
30,3,2,6,0.3277777777777778,63.57783904308682,agent.zip
40,3,2,6,0.38055555555555554,56.56833930369445,agent.zip
30,6,2,9,0.46111111111111114,63.46013646663348,agent.zip
30,9,3,12,0.6416666666666667,61.287805428919626,agent.zip
30,6,3,6,0.5305555555555556,61.04533456406634,agent.zip
40,9,3,12,0.65,60.22794205268479,agent.zip
40,6,3,9,0.5472222222222223,60.07162997547814,agent.zip
40,3,3,9,0.4527777777777778,60.07655045432822,agent.zip
40,3,2,9,0.38055555555555554,56.56833930369445,agent.zip
