Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,3,12,0.031466666666666664,76.84296113014146,agent.zip
5,6,1,9,0.0034666666666666665,80.42494015726538,agent.zip
5,9,1,12,0.021666666666666667,62.57699607418502,agent.zip
5,6,1,12,0.015866666666666668,62.579408179018586,agent.zip
5,3,1,6,0.0013333333333333333,73.88434706851628,agent.zip
5,6,2,6,0.005533333333333334,60.884028540237786,agent.zip
5,6,2,12,0.03966666666666667,80.138487514699,agent.zip
10,6,2,12,0.0542,75.93276829616453,agent.zip
10,3,2,12,0.033933333333333336,72.10925551272875,agent.zip
20,3,1,6,0.018533333333333332,71.97118598251905,agent.zip
20,9,1,12,0.0302,64.97739295725738,agent.zip
20,6,2,12,0.10713333333333333,72.09476163454397,agent.zip
20,9,1,9,0.0442,68.27311332010274,agent.zip
20,6,1,9,0.03206666666666667,68.28321129724324,agent.zip
20,6,1,12,0.02666666666666667,68.9370423264545,agent.zip
20,9,3,9,0.18366666666666667,83.26169941445602,agent.zip
40,6,2,6,0.032466666666666665,83.61591930174494,agent.zip
40,3,2,12,0.13113333333333332,81.32649089253965,agent.zip
40,9,2,6,0.09573333333333334,83.80048221335711,agent.zip
40,9,3,6,0.212,70.97111513220014,agent.zip
40,6,2,9,0.14633333333333334,84.14232615633304,agent.zip
40,6,1,6,0.0258,87.57589886228294,agent.zip
40,3,2,6,0.03406666666666667,80.94649852392322,agent.zip
40,6,2,12,0.20146666666666666,61.722509120911155,agent.zip
