Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,3,9,0.014933333333333333,85.88353561257208,agent.zip
5,6,3,9,0.020133333333333333,85.88387236727883,agent.zip
5,3,1,9,0.0032,71.52932038095587,agent.zip
5,3,2,9,0.009666666666666667,69.36390626732846,agent.zip
5,6,3,6,0.021266666666666666,77.74401393813876,agent.zip
5,6,1,6,0.006266666666666667,78.13941775418446,agent.zip
10,9,2,6,0.03,67.58691118531323,agent.zip
5,6,2,12,0.016,85.58527190213174,agent.zip
10,6,2,9,0.0384,55.96033834268932,agent.zip
10,3,1,9,0.0146,81.41969451842809,agent.zip
10,3,3,6,0.027666666666666666,85.1506169462294,agent.zip
10,3,3,12,0.061533333333333336,82.4362947555916,agent.zip
10,9,2,12,0.0742,80.77236503528084,agent.zip
20,9,1,6,0.056,78.0209379083249,agent.zip
20,6,1,12,0.059133333333333336,68.89486091540628,agent.zip
20,6,1,6,0.0348,77.17323322003017,agent.zip
20,9,1,9,0.0474,67.82699599626048,agent.zip
40,9,1,9,0.1486,74.9946352621552,agent.zip
40,6,2,9,0.15213333333333334,78.79382781171991,agent.zip
40,3,1,6,0.023,82.80349228047038,agent.zip
40,3,2,9,0.0916,76.53111055903771,agent.zip
40,3,3,12,0.2358,74.32210048617667,agent.zip
40,6,3,9,0.275,83.40896493901467,agent.zip
40,9,1,12,0.14066666666666666,73.85886525539992,agent.zip
