Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,9,0.5027777777777778,66.72713991086427,agent.zip
40,6,3,12,0.5611111111111111,55.47016642127338,agent.zip
30,6,2,9,0.3611111111111111,64.89830400723712,agent.zip
30,3,2,12,0.2361111111111111,64.79884810244232,agent.zip
30,9,2,6,0.4861111111111111,65.23574264799194,agent.zip
30,3,3,12,0.2611111111111111,68.92852011967904,agent.zip
30,6,3,6,0.38333333333333336,66.9207346503055,agent.zip
40,6,3,9,0.5611111111111111,55.47016642127338,agent.zip
40,3,2,9,0.325,64.01266377703315,agent.zip
40,3,2,6,0.325,64.01266377703315,agent.zip
