Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
20,6,2,9,0.059,109.69633230968729,agent.zip
10,6,3,12,0.11433333333333333,103.47750717850943,agent.zip
5,3,1,6,0.0,92.18637898182548,agent.zip
20,9,3,9,0.227,95.9675116014423,agent.zip
10,9,1,9,0.007333333333333333,86.34160951766681,agent.zip
10,3,2,6,0.0,80.87242718657343,agent.zip
10,9,2,12,0.12166666666666667,94.14300641122601,agent.zip
5,9,3,9,0.071,107.61322290080699,agent.zip
5,6,2,6,0.014666666666666666,92.79892047665318,agent.zip
5,6,1,6,0.0,92.20111934539102,agent.zip
20,6,3,12,0.208,94.43200162448063,agent.zip
5,3,2,12,0.014,111.27124242805111,agent.zip
10,9,2,6,0.0,80.89147391505766,agent.zip
20,9,3,6,0.094,119.35956426686026,agent.zip
20,3,2,6,0.019333333333333334,83.4298368981938,agent.zip
20,3,2,12,0.07333333333333333,96.76508844233534,agent.zip
40,9,3,9,0.4493333333333333,103.27483623637477,agent.zip
40,3,3,9,0.30933333333333335,87.7328525190835,agent.zip
20,6,1,6,0.04666666666666667,92.81465719356949,agent.zip
40,6,3,6,0.13333333333333333,83.50584038975416,agent.zip
40,3,2,9,0.109,73.0686339447467,agent.zip
40,9,1,6,0.04666666666666667,99.48719459802838,agent.zip
40,3,1,6,0.011,99.55479541860807,agent.zip
40,9,2,12,0.344,124.56528392845955,agent.zip
