Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,2,12,0.07186666666666666,76.04127904844898,agent.zip
5,9,2,6,0.022466666666666666,74.50390283402488,agent.zip
5,3,1,12,0.0014,72.39645251445869,agent.zip
5,6,1,12,0.0026666666666666666,72.39652079836696,agent.zip
10,3,2,9,0.0464,83.23957801157913,agent.zip
5,6,2,6,0.017133333333333334,74.50410211250183,agent.zip
10,9,2,9,0.09093333333333334,83.22275557622194,agent.zip
10,9,3,9,0.0892,82.1066628626114,agent.zip
10,6,2,9,0.0684,83.2313254053456,agent.zip
10,3,1,9,0.007733333333333333,76.08583544559971,agent.zip
10,9,2,12,0.092,63.837485515348774,agent.zip
10,6,3,9,0.06833333333333333,82.11997792570502,agent.zip
10,6,1,9,0.011466666666666667,76.07376242623879,agent.zip
20,3,3,12,0.17513333333333334,71.43777927363236,agent.zip
20,9,1,6,0.04253333333333333,74.2681273064501,agent.zip
20,3,3,6,0.06893333333333333,67.9415034167407,agent.zip
20,6,3,12,0.23386666666666667,75.74843808877263,agent.zip
20,9,2,9,0.09113333333333333,79.18445525135635,agent.zip
20,3,1,12,0.0218,65.97690413075432,agent.zip
40,6,1,6,0.0394,87.08032195886135,agent.zip
40,9,2,12,0.23346666666666666,71.87602143894837,agent.zip
40,9,3,9,0.3452,91.9648705291448,agent.zip
40,6,2,9,0.1342,74.94476667848107,agent.zip
40,6,3,6,0.1758,79.97821593190615,agent.zip
