Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,6,0.5194444444444445,60.67959845476992,agent.zip
40,3,2,9,0.37777777777777777,69.06752903323925,agent.zip
30,6,3,12,0.5138888888888888,66.45361926113775,agent.zip
30,3,3,6,0.3611111111111111,66.31705081399285,agent.zip
30,9,3,6,0.6388888888888888,66.43084868879716,agent.zip
40,3,3,9,0.3611111111111111,66.30023353368226,agent.zip
40,3,2,12,0.37777777777777777,69.06752903323925,agent.zip
40,9,3,9,0.5666666666666667,66.0825377201978,agent.zip
40,9,3,6,0.5666666666666667,66.0825377201978,agent.zip
40,6,2,9,0.5111111111111111,68.98304620474278,agent.zip
