Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,3,6,0.04133333333333333,81.3675272088612,agent.zip
5,9,2,12,0.0372,82.5837462979917,agent.zip
5,6,3,6,0.0306,81.4335445895184,agent.zip
5,6,3,9,0.03186666666666667,68.55621163875453,agent.zip
5,3,1,9,0.009133333333333334,78.262421472305,agent.zip
10,9,3,6,0.042666666666666665,71.35635897156278,agent.zip
10,6,3,9,0.07893333333333333,81.59107844703342,agent.zip
10,9,3,9,0.11493333333333333,78.13986052905102,agent.zip
10,9,1,9,0.012133333333333333,85.8614644408935,agent.zip
20,6,2,9,0.08986666666666666,76.45026513990155,agent.zip
20,9,3,12,0.2186,73.41565441255895,agent.zip
20,3,2,9,0.0514,64.89756213625755,agent.zip
20,3,1,9,0.004933333333333333,78.98147255217211,agent.zip
20,6,3,6,0.07673333333333333,75.24480832212423,agent.zip
20,9,1,12,0.03646666666666667,70.35275988668924,agent.zip
20,6,2,6,0.0214,73.41842042095962,agent.zip
20,9,1,6,0.04306666666666667,68.84849729658666,agent.zip
20,3,2,6,0.015866666666666668,61.13942643684132,agent.zip
40,6,3,12,0.28213333333333335,78.63768295491491,agent.zip
40,6,1,9,0.04393333333333333,88.56969455091375,agent.zip
40,9,2,12,0.2012,74.56142467341402,agent.zip
40,9,3,12,0.39366666666666666,82.88848830108789,agent.zip
40,6,1,6,0.05586666666666667,80.00250975668352,agent.zip
40,9,1,12,0.09093333333333334,64.31214926218247,agent.zip
