Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,6,0.027,72.26926439034145,agent.zip
5,6,1,6,0.004266666666666667,78.60358013376823,agent.zip
5,9,2,9,0.0208,66.85621439712621,agent.zip
10,3,2,12,0.0304,78.50850579218576,agent.zip
10,9,2,12,0.05446666666666666,78.48220412134405,agent.zip
10,3,3,6,0.036066666666666664,94.96976749289182,agent.zip
10,6,2,6,0.0094,78.29960439862558,agent.zip
10,6,1,6,0.013733333333333334,87.52252889640386,agent.zip
10,3,1,6,0.007266666666666667,87.54067230989509,agent.zip
20,3,1,12,0.014666666666666666,81.13794357971763,agent.zip
20,3,3,9,0.12693333333333334,75.767026024732,agent.zip
20,6,1,12,0.0234,81.0591198649637,agent.zip
20,6,3,9,0.13406666666666667,82.96938541668598,agent.zip
20,9,2,9,0.0638,82.4383049568316,agent.zip
40,9,3,12,0.4351333333333333,69.01601502357751,agent.zip
40,6,3,12,0.3224666666666667,78.18033956602206,agent.zip
40,3,2,6,0.03333333333333333,88.17411332288033,agent.zip
40,6,2,9,0.14646666666666666,73.97751889165797,agent.zip
40,9,1,12,0.0968,80.80990386416765,agent.zip
40,3,2,12,0.14973333333333333,84.32941546519046,agent.zip
40,9,2,9,0.15146666666666667,95.44571204980495,agent.zip
40,9,3,6,0.21406666666666666,74.63796837705137,agent.zip
40,3,1,9,0.0154,74.63873552381983,agent.zip
40,9,2,12,0.19473333333333334,83.51415293881703,agent.zip
