Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,6,0.4444444444444444,62.26592718043312,agent.zip
40,9,3,6,0.5611111111111111,57.87059300866614,agent.zip
30,3,2,9,0.30277777777777776,62.5949250526088,agent.zip
30,6,3,12,0.4638888888888889,59.097001927853626,agent.zip
30,3,3,6,0.3388888888888889,59.32727018148274,agent.zip
40,6,2,9,0.5416666666666666,59.6049259674458,agent.zip
40,6,3,6,0.475,58.013282537941926,agent.zip
40,9,2,9,0.675,59.47398446254144,agent.zip
40,6,2,12,0.5416666666666666,59.6049259674458,agent.zip
40,9,2,12,0.675,59.47398446254144,agent.zip
