Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,6,0.005066666666666666,77.96032490365677,agent.zip
5,6,1,9,0.0046,54.38275771397446,agent.zip
5,3,1,6,0.0026666666666666666,77.97814048596318,agent.zip
5,3,3,12,0.041933333333333336,64.14919698380096,agent.zip
5,9,2,6,0.005666666666666667,77.02164159941951,agent.zip
5,3,2,12,0.031066666666666666,81.6094688815147,agent.zip
10,9,3,12,0.1622,80.80491291776633,agent.zip
10,3,2,9,0.0314,75.08664947014455,agent.zip
10,9,3,9,0.118,67.08814679270996,agent.zip
10,9,2,9,0.058333333333333334,75.07674080558431,agent.zip
10,3,1,9,0.013466666666666667,74.45379811801321,agent.zip
20,9,2,9,0.1526,75.76717004778385,agent.zip
20,3,2,9,0.06573333333333334,78.09597986462741,agent.zip
20,9,1,12,0.0282,76.6735488100197,agent.zip
20,6,3,6,0.06213333333333333,78.51807978654632,agent.zip
20,3,1,6,0.014066666666666667,67.86666695950635,agent.zip
20,9,3,6,0.11893333333333334,78.14435829783316,agent.zip
40,9,3,9,0.35046666666666665,79.54919909755776,agent.zip
40,3,2,6,0.0412,68.3895106643992,agent.zip
40,9,1,12,0.10186666666666666,81.10481452905509,agent.zip
40,6,3,6,0.16906666666666667,83.45294539504322,agent.zip
40,6,1,12,0.086,83.4045084898411,agent.zip
40,6,1,9,0.0418,76.05516095181726,agent.zip
40,6,3,9,0.3126,76.70082969945595,agent.zip
