Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,12,0.4305555555555556,56.296813326575965,agent.zip
30,9,2,9,0.5305555555555556,59.63777931738331,agent.zip
40,9,2,9,0.6972222222222222,54.2339390981839,agent.zip
30,3,3,12,0.2833333333333333,56.2899396684532,agent.zip
30,3,3,9,0.2833333333333333,56.2899396684532,agent.zip
30,3,3,6,0.2833333333333333,56.2899396684532,agent.zip
40,3,2,6,0.4305555555555556,54.6400013590827,agent.zip
40,6,2,9,0.5916666666666667,54.30508449911059,agent.zip
40,3,2,12,0.4305555555555556,54.6400013590827,agent.zip
40,9,3,9,0.7166666666666667,50.598016765553645,agent.zip
