Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,6,0.35,60.04681083124302,agent.zip
40,3,2,9,0.3416666666666667,56.28025128868137,agent.zip
30,9,3,9,0.5861111111111111,60.14437383935776,agent.zip
30,6,3,12,0.4638888888888889,60.20571393775049,agent.zip
30,9,2,12,0.6805555555555556,59.842869789892234,agent.zip
30,3,3,9,0.35,60.04681083124302,agent.zip
30,3,2,6,0.4527777777777778,59.50353636365528,agent.zip
30,3,2,12,0.4527777777777778,59.50353636365528,agent.zip
30,9,3,12,0.5861111111111111,60.14437383935776,agent.zip
40,3,3,6,0.46944444444444444,62.7881682103474,agent.zip
