Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,9,0.2388888888888889,59.092853144443325,agent.zip
30,3,3,6,0.2388888888888889,59.092853144443325,agent.zip
30,6,2,9,0.4083333333333333,64.33128588585272,agent.zip
30,9,3,12,0.5555555555555556,58.787352868146286,agent.zip
40,3,2,6,0.4361111111111111,56.62411179973221,agent.zip
40,6,2,9,0.5888888888888889,56.55294185214215,agent.zip
40,9,3,6,0.6444444444444445,61.17475470707018,agent.zip
40,3,3,6,0.4111111111111111,61.12891109225552,agent.zip
40,9,2,12,0.6111111111111112,59.28485221525333,agent.zip
40,9,2,6,0.6111111111111112,59.28485221525333,agent.zip
