Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,12,0.40555555555555556,68.13359757638568,agent.zip
30,3,3,9,0.39444444444444443,67.35296324550886,agent.zip
30,6,3,9,0.5277777777777778,66.7315978357213,agent.zip
40,9,3,6,0.6361111111111111,58.8193248827373,agent.zip
40,3,2,9,0.475,67.61634403715,agent.zip
40,9,2,12,0.7555555555555555,67.55694203470149,agent.zip
40,9,3,9,0.6361111111111111,58.8193248827373,agent.zip
40,3,2,6,0.475,67.61634403715,agent.zip
40,6,2,6,0.6194444444444445,67.51391113909412,agent.zip
40,6,2,9,0.6194444444444445,67.51391113909412,agent.zip
