Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,2,6,0.0166,80.33570499367039,agent.zip
5,3,2,6,0.007533333333333334,80.34063735167865,agent.zip
5,9,2,9,0.023866666666666668,66.32896467677273,agent.zip
5,9,3,12,0.0794,86.75174365253679,agent.zip
10,9,2,12,0.07146666666666666,73.53245820489227,agent.zip
10,6,1,9,0.005733333333333333,85.22481567227796,agent.zip
10,9,2,9,0.059133333333333336,78.11884713035293,agent.zip
10,6,2,9,0.04926666666666667,75.29378502553996,agent.zip
10,3,3,9,0.039,87.10383519619602,agent.zip
20,9,1,9,0.007933333333333334,81.3412848741609,agent.zip
20,9,3,12,0.23466666666666666,66.2807181142179,agent.zip
20,3,3,6,0.0546,80.27558938034251,agent.zip
20,3,2,6,0.015133333333333334,79.88911797241371,agent.zip
20,3,2,12,0.0622,80.06410896976094,agent.zip
20,3,1,9,0.0034,81.35530338549496,agent.zip
20,6,1,12,0.013866666666666666,71.29253669479367,agent.zip
40,3,1,6,0.0198,69.34187991507096,agent.zip
40,3,2,12,0.1238,64.9786249476578,agent.zip
40,9,3,9,0.3444,84.00245763012506,agent.zip
40,6,2,12,0.1782,80.73847365969074,agent.zip
40,9,1,12,0.0654,75.31028991182615,agent.zip
40,9,1,9,0.07906666666666666,76.58824763533978,agent.zip
40,6,3,9,0.29013333333333335,72.79464148874999,agent.zip
40,9,3,6,0.1558,77.0053104074188,agent.zip
