Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,9,3,9,0.025666666666666667,64.69976137041927,agent.zip
10,3,1,6,0.007333333333333333,58.72884165685728,agent.zip
10,9,1,6,0.011666666666666667,46.6611080599259,agent.zip
10,3,2,6,0.007,87.45763242603016,agent.zip
5,9,2,9,0.04766666666666667,67.72714395406699,agent.zip
20,9,3,6,0.072,54.90106574209932,agent.zip
20,3,2,6,0.024666666666666667,70.06493645240924,agent.zip
40,6,3,12,0.3933333333333333,38.29649376323102,agent.zip
5,6,2,6,0.0023333333333333335,105.48596959495107,agent.zip
20,6,3,6,0.019666666666666666,79.10903381259425,agent.zip
5,9,3,12,0.07233333333333333,76.70189729510118,agent.zip
10,3,3,12,0.01633333333333333,78.89326908372026,agent.zip
20,3,3,9,0.03866666666666667,94.67667066773258,agent.zip
20,9,3,12,0.215,92.91030987361854,agent.zip
40,6,1,6,0.021,67.74442139032647,agent.zip
20,3,1,12,0.01,79.35279890955253,agent.zip
5,9,1,9,0.001,70.30881581356181,agent.zip
10,6,1,12,0.006,51.840369499408844,agent.zip
5,3,2,6,0.0026666666666666666,57.48231479562967,agent.zip
5,3,2,9,0.0036666666666666666,89.29913747869189,agent.zip
10,9,1,12,0.012,81.03041279604872,agent.zip
20,9,1,12,0.05733333333333333,64.77213791419636,agent.zip
5,9,1,12,0.008333333333333333,62.51000625112093,agent.zip
40,6,2,6,0.056666666666666664,94.93794940029403,agent.zip
