Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,12,0.45,64.26895726743858,agent.zip
40,6,3,12,0.5833333333333334,62.30804867533397,agent.zip
40,6,2,9,0.35555555555555557,65.2360990572523,agent.zip
30,9,3,6,0.6805555555555556,64.64806093118031,agent.zip
30,6,2,9,0.44722222222222224,64.39224863661074,agent.zip
30,6,2,6,0.44722222222222224,64.39224863661074,agent.zip
40,3,2,6,0.24444444444444444,65.36491817790697,agent.zip
40,9,2,12,0.475,64.92013622427548,agent.zip
40,9,3,12,0.7083333333333334,62.2801392210053,agent.zip
40,3,3,6,0.4166666666666667,62.30841047164989,agent.zip
