Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,1,12,0.017333333333333333,80.67769825428216,agent.zip
5,9,3,9,0.058333333333333334,72.36732230401883,agent.zip
5,9,2,9,0.028,70.08397378092914,agent.zip
5,3,2,9,0.0144,70.08873526182182,agent.zip
5,3,3,9,0.03133333333333333,72.36999605512372,agent.zip
10,3,2,6,0.012533333333333334,67.69552956422528,agent.zip
10,9,1,12,0.03,86.28958496801364,agent.zip
10,3,2,9,0.0186,59.650737177241815,agent.zip
20,6,3,12,0.23106666666666667,69.18168534079899,agent.zip
20,9,1,9,0.04293333333333333,77.1344523981525,agent.zip
20,3,2,12,0.0696,61.18901981944297,agent.zip
20,6,3,9,0.139,73.8810391251052,agent.zip
20,9,1,6,0.019666666666666666,71.62807595106398,agent.zip
20,3,2,9,0.05653333333333333,75.39498287213958,agent.zip
20,3,1,12,0.030266666666666667,69.55657335863772,agent.zip
20,3,1,6,0.007866666666666666,71.65957322035189,agent.zip
40,3,2,9,0.06573333333333334,80.64328622390744,agent.zip
40,6,2,12,0.1878,81.66471996344843,agent.zip
40,3,3,9,0.22133333333333333,76.93467634779073,agent.zip
40,6,3,12,0.34673333333333334,63.898126453620414,agent.zip
40,9,3,6,0.23306666666666667,82.86261505081808,agent.zip
40,9,2,9,0.21713333333333334,65.15059390444313,agent.zip
40,6,1,6,0.0626,82.6768188095047,agent.zip
40,3,2,6,0.05213333333333333,75.39630500599516,agent.zip
