Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,9,0.030866666666666667,71.58262413366093,agent.zip
5,6,3,12,0.06046666666666667,71.07766512771872,agent.zip
5,9,2,9,0.042466666666666666,71.57965237063446,agent.zip
5,3,1,6,0.0023333333333333335,72.46742539564949,agent.zip
5,6,3,9,0.049133333333333334,73.37415433829815,agent.zip
5,3,1,9,0.0028,74.50858901982623,agent.zip
5,3,3,12,0.0434,71.07975482849797,agent.zip
10,6,2,12,0.06326666666666667,67.50649361257689,agent.zip
5,9,1,12,0.012666666666666666,73.83278401246817,agent.zip
10,3,1,9,0.014266666666666667,72.23909442885079,agent.zip
10,9,1,6,0.008466666666666667,79.50487793181631,agent.zip
10,9,3,6,0.0514,90.75340199022475,agent.zip
10,9,1,12,0.0294,73.0342639120032,agent.zip
20,9,1,9,0.03253333333333333,66.87570259314465,agent.zip
20,3,2,6,0.031266666666666665,77.1544554511005,agent.zip
20,6,2,12,0.1264,73.54917773194371,agent.zip
20,9,2,12,0.18286666666666668,82.37303183045893,agent.zip
40,3,1,6,0.020133333333333333,78.03154524675907,agent.zip
40,6,3,6,0.15666666666666668,79.24045613881248,agent.zip
40,9,1,9,0.051533333333333334,78.03885955025197,agent.zip
40,6,2,6,0.0862,78.68729345817181,agent.zip
40,3,3,12,0.3004,66.63088856062977,agent.zip
40,3,2,12,0.13573333333333334,68.27278921852067,agent.zip
40,9,2,6,0.12873333333333334,85.78656452288656,agent.zip
