Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,6,0.5972222222222222,64.73599952489872,agent.zip
30,6,3,6,0.40555555555555556,64.4919871826309,agent.zip
30,9,2,9,0.5222222222222223,66.82953048826057,agent.zip
30,3,2,6,0.21944444444444444,66.45360642248626,agent.zip
30,9,2,12,0.5222222222222223,66.82953048826057,agent.zip
30,3,3,6,0.2361111111111111,64.58823698312933,agent.zip
30,3,2,12,0.21944444444444444,66.45360642248626,agent.zip
40,3,3,6,0.35555555555555557,59.76985399169133,agent.zip
40,3,2,6,0.30833333333333335,57.435754822778996,agent.zip
40,6,3,9,0.5694444444444444,59.825413268286184,agent.zip
