Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,12,0.038733333333333335,76.29479861965677,agent.zip
5,3,2,6,0.0028666666666666667,78.01675450697559,agent.zip
5,3,2,12,0.0272,76.29772012235955,agent.zip
5,3,1,9,0.0026666666666666666,78.56344965253241,agent.zip
5,6,2,9,0.0096,68.66616397461898,agent.zip
5,6,1,9,0.003266666666666667,78.56080884222932,agent.zip
5,6,3,9,0.056266666666666666,73.18018684243489,agent.zip
10,3,2,6,0.0114,73.73868414157026,agent.zip
10,9,2,6,0.03746666666666667,70.21122755157255,agent.zip
5,9,3,6,0.03473333333333333,77.46042002040205,agent.zip
10,3,3,12,0.06746666666666666,75.22802609990418,agent.zip
10,6,1,6,0.0078,66.26045201020635,agent.zip
10,9,3,6,0.08386666666666667,78.8569351048411,agent.zip
10,9,2,12,0.07373333333333333,74.32950451272035,agent.zip
20,3,2,12,0.10193333333333333,82.94309109949457,agent.zip
20,6,2,12,0.1428,78.17360432003032,agent.zip
20,6,1,9,0.025,81.08109852421934,agent.zip
20,9,1,12,0.0502,77.44590272902106,agent.zip
40,6,3,6,0.1932,66.73983111286734,agent.zip
40,6,3,9,0.3214666666666667,77.41044688831046,agent.zip
40,3,3,9,0.2591333333333333,79.70130356629261,agent.zip
40,3,3,6,0.16013333333333332,78.61299199184162,agent.zip
40,3,1,12,0.05106666666666667,75.11362310549492,agent.zip
40,3,2,9,0.0864,77.97588396398108,agent.zip
