Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,9,0.5083333333333333,57.05066948622936,agent.zip
40,6,3,9,0.6694444444444444,61.832211441907056,agent.zip
40,3,2,9,0.41388888888888886,63.458120271185486,agent.zip
40,9,3,9,0.775,61.421394287310555,agent.zip
40,9,2,6,0.6416666666666667,63.04449016220133,agent.zip
40,6,3,6,0.6694444444444444,61.832211441907056,agent.zip
40,3,2,12,0.41388888888888886,63.458120271185486,agent.zip
40,3,3,12,0.49166666666666664,61.988606314885146,agent.zip
40,9,3,6,0.775,61.421394287310555,agent.zip
40,6,2,6,0.5138888888888888,63.292354722447016,agent.zip
