Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,12,0.0486,85.2487480966492,agent.zip
5,3,3,9,0.010666666666666666,74.56404475144733,agent.zip
5,9,1,12,0.005666666666666667,76.69758480466837,agent.zip
10,9,1,9,0.011,78.96313815399996,agent.zip
10,3,3,12,0.08706666666666667,71.14719637660595,agent.zip
10,9,1,12,0.012133333333333333,76.19101498266126,agent.zip
10,3,2,9,0.0318,81.33808889320993,agent.zip
10,9,3,6,0.054266666666666664,81.92313731661999,agent.zip
10,6,1,12,0.007666666666666666,76.21576937973514,agent.zip
10,6,1,6,0.0048,73.53076831836405,agent.zip
10,3,3,6,0.028133333333333333,81.93765209223483,agent.zip
10,6,2,9,0.04666666666666667,81.32979503637748,agent.zip
20,6,2,12,0.08233333333333333,79.87009972273214,agent.zip
20,6,1,6,0.011933333333333334,62.643858553483106,agent.zip
20,3,2,12,0.06526666666666667,83.74075811519351,agent.zip
20,6,2,6,0.07146666666666666,81.80690474409708,agent.zip
20,9,2,9,0.09913333333333334,81.40033456483323,agent.zip
20,3,3,9,0.11846666666666666,64.97570949282998,agent.zip
20,6,1,12,0.0176,72.0258243267204,agent.zip
40,3,1,9,0.0554,73.88994980317203,agent.zip
40,3,3,9,0.21353333333333332,84.32805655606927,agent.zip
40,9,1,9,0.04646666666666667,84.81914470380912,agent.zip
40,9,1,6,0.0368,74.92091837522524,agent.zip
40,6,2,12,0.25166666666666665,83.70904268588325,agent.zip
