Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,12,0.4444444444444444,58.28530487667564,agent.zip
30,3,2,6,0.3194444444444444,58.47246601171508,agent.zip
30,3,3,12,0.3277777777777778,58.74266152740938,agent.zip
40,3,3,6,0.39444444444444443,61.24108557929134,agent.zip
30,9,2,9,0.5666666666666667,57.973964258036496,agent.zip
30,9,3,12,0.6305555555555555,58.43389618350352,agent.zip
30,6,2,6,0.4444444444444444,58.28530487667564,agent.zip
30,6,3,9,0.4888888888888889,58.69958244126624,agent.zip
40,3,3,9,0.39444444444444443,61.24108557929134,agent.zip
40,6,3,9,0.5388888888888889,61.25323186703192,agent.zip
