Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,12,0.4666666666666667,61.03984679882788,agent.zip
30,6,2,9,0.4666666666666667,61.03984679882788,agent.zip
30,9,2,9,0.5805555555555556,60.92203454804537,agent.zip
30,9,2,6,0.5805555555555556,60.92203454804537,agent.zip
30,3,3,9,0.35,60.98930982727995,agent.zip
40,3,2,12,0.37222222222222223,58.80743295029981,agent.zip
40,6,2,9,0.5194444444444445,59.00522811394401,agent.zip
40,9,3,9,0.6666666666666666,56.38943114247729,agent.zip
40,9,3,12,0.6666666666666666,56.38943114247729,agent.zip
40,9,2,6,0.65,59.14546678078009,agent.zip
