Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,12,0.6944444444444444,64.24388057680522,agent.zip
40,9,2,9,0.6,62.573603152140514,agent.zip
30,9,3,6,0.6472222222222223,60.99622671080042,agent.zip
30,3,2,6,0.3861111111111111,64.26276399586673,agent.zip
30,3,2,12,0.3861111111111111,64.26276399586673,agent.zip
30,9,3,12,0.6472222222222223,60.99622671080042,agent.zip
40,3,2,9,0.275,62.973291168915345,agent.zip
40,6,2,6,0.4111111111111111,62.774750582295106,agent.zip
40,6,3,12,0.6194444444444445,65.28579301015276,agent.zip
40,9,3,6,0.7805555555555556,64.1534629546333,agent.zip
