Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,6,0.28055555555555556,62.75520345011555,agent.zip
30,3,2,12,0.28055555555555556,62.75520345011555,agent.zip
30,6,3,6,0.4305555555555556,62.77023161914983,agent.zip
30,3,2,9,0.28055555555555556,62.75520345011555,agent.zip
30,6,2,6,0.42777777777777776,62.77827922928595,agent.zip
30,6,2,12,0.42777777777777776,62.77827922928595,agent.zip
40,9,3,9,0.5833333333333334,64.08712953446256,agent.zip
40,6,2,6,0.5444444444444444,58.27319783516099,agent.zip
40,9,3,6,0.5833333333333334,64.08712953446256,agent.zip
40,6,3,12,0.4888888888888889,64.12646956530857,agent.zip
