Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,12,0.012133333333333333,70.4960932792528,agent.zip
5,6,2,6,0.0028,71.83379179602818,agent.zip
5,3,1,9,0.006666666666666667,75.91551396901896,agent.zip
5,3,1,6,0.0022,85.30369565445746,agent.zip
10,6,1,12,0.0068,81.82992428089769,agent.zip
5,3,3,9,0.028333333333333332,76.77235993449655,agent.zip
5,6,1,6,0.004,85.28377899115716,agent.zip
5,3,3,6,0.0074,75.87093185778112,agent.zip
10,3,2,12,0.017866666666666666,79.4527215630398,agent.zip
10,9,3,9,0.10393333333333334,83.355569235662,agent.zip
10,6,1,9,0.0128,67.05661887999186,agent.zip
10,3,2,9,0.03133333333333333,92.3394769459218,agent.zip
10,3,1,9,0.0088,67.07650998776269,agent.zip
10,6,3,12,0.1058,88.2915869867215,agent.zip
20,3,1,9,0.008866666666666667,73.04839182470694,agent.zip
20,9,1,9,0.043333333333333335,79.1309175344646,agent.zip
20,6,2,12,0.11266666666666666,81.99433400875824,agent.zip
20,6,3,12,0.24373333333333333,87.40303938999143,agent.zip
20,3,1,6,0.0148,68.76415481254064,agent.zip
20,3,2,9,0.05506666666666667,68.72702587986286,agent.zip
40,6,3,12,0.34626666666666667,77.32904146369235,agent.zip
40,3,1,12,0.029533333333333335,70.26359992794481,agent.zip
40,9,3,6,0.25366666666666665,69.9283003141829,agent.zip
40,6,3,9,0.30973333333333336,71.76324641236614,agent.zip
