Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,3,2,12,0.013733333333333334,81.50322266797849,agent.zip
5,3,3,6,0.012133333333333333,73.27779145921133,agent.zip
10,9,2,12,0.07873333333333334,74.71644820867718,agent.zip
10,6,2,6,0.0372,82.62377376083167,agent.zip
5,9,3,9,0.07593333333333334,74.80869810586358,agent.zip
5,6,3,6,0.017533333333333335,73.27102917457994,agent.zip
10,6,3,6,0.054266666666666664,84.64106521085724,agent.zip
10,3,2,9,0.0318,92.74455167159773,agent.zip
10,9,3,9,0.13626666666666667,87.46926901729873,agent.zip
10,6,1,6,0.007,75.12537860836828,agent.zip
10,3,1,12,0.012266666666666667,87.77075519562028,agent.zip
10,9,1,6,0.0122,74.0207159614135,agent.zip
20,9,2,9,0.077,66.27839257102819,agent.zip
20,3,1,12,0.026733333333333335,92.61457453889075,agent.zip
20,6,1,6,0.010933333333333333,68.88246178927746,agent.zip
20,6,2,12,0.09593333333333333,67.11164952390632,agent.zip
20,6,1,12,0.042666666666666665,92.57615728416278,agent.zip
20,9,3,12,0.29573333333333335,85.83980656066925,agent.zip
20,9,3,9,0.1838,80.9066213286757,agent.zip
40,9,2,12,0.3038,83.57855023395409,agent.zip
40,9,3,12,0.47213333333333335,71.65868816864335,agent.zip
40,3,2,9,0.11606666666666667,82.78231079245178,agent.zip
40,6,2,6,0.07206666666666667,85.57270728426371,agent.zip
40,9,1,9,0.06366666666666666,79.63453837374581,agent.zip
