Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,3,9,0.5694444444444444,63.58060106548089,agent.zip
30,9,3,6,0.5694444444444444,63.58060106548089,agent.zip
30,3,3,9,0.3194444444444444,63.75087871901604,agent.zip
30,9,2,9,0.6,59.90990282512407,agent.zip
30,3,3,12,0.3194444444444444,63.75087871901604,agent.zip
30,6,2,9,0.45555555555555555,60.094274461407565,agent.zip
30,6,3,12,0.4888888888888889,63.41419281634256,agent.zip
40,3,2,9,0.3527777777777778,56.52567618525009,agent.zip
40,6,3,9,0.5833333333333334,53.14928777731016,agent.zip
40,6,3,12,0.5833333333333334,53.14928777731016,agent.zip
