Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,9,0.5222222222222223,58.762591835084514,agent.zip
30,6,2,6,0.5222222222222223,58.762591835084514,agent.zip
40,6,3,6,0.5722222222222222,63.04706830208596,agent.zip
40,6,2,6,0.4777777777777778,59.86424374410635,agent.zip
40,9,3,9,0.7333333333333333,63.19494400523223,agent.zip
40,3,2,9,0.36944444444444446,60.014438756506685,agent.zip
40,3,2,6,0.36944444444444446,60.014438756506685,agent.zip
40,6,3,12,0.5722222222222222,63.04706830208596,agent.zip
40,9,3,6,0.7333333333333333,63.19494400523223,agent.zip
40,6,2,9,0.4777777777777778,59.86424374410635,agent.zip
