Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,1,9,0.0033333333333333335,71.7887810762896,agent.zip
5,9,2,9,0.0036666666666666666,67.55775098836642,agent.zip
5,9,1,6,0.005666666666666667,82.8037974984948,agent.zip
5,6,1,9,0.0026666666666666666,71.83664030801391,agent.zip
5,9,2,6,0.006333333333333333,89.14630186828451,agent.zip
20,3,3,12,0.09833333333333333,76.872092702232,agent.zip
40,3,1,9,0.019,88.02005743402822,agent.zip
40,9,1,12,0.067,89.94567008389906,agent.zip
10,3,2,9,0.061,82.87806835364928,agent.zip
5,3,3,9,0.033,95.77886421572066,agent.zip
5,9,3,9,0.044,91.70158198604445,agent.zip
20,9,3,6,0.092,89.16162935066014,agent.zip
40,3,3,12,0.24233333333333335,69.86389346274613,agent.zip
40,9,2,9,0.159,100.08081149169357,agent.zip
10,9,2,12,0.025666666666666667,73.8139550307271,agent.zip
20,6,2,9,0.05366666666666667,73.32826370179527,agent.zip
10,3,3,6,0.028,63.026055902862375,agent.zip
5,6,1,12,0.0026666666666666666,65.86756409308254,agent.zip
20,3,1,12,0.005,77.81540764541947,agent.zip
5,9,2,12,0.012333333333333333,38.18778101647337,agent.zip
20,9,2,9,0.05333333333333334,67.52871724924604,agent.zip
5,6,2,12,0.022,54.573655437670105,agent.zip
10,9,1,12,0.007333333333333333,117.73418172704744,agent.zip
40,6,2,6,0.07233333333333333,79.36696635094343,agent.zip
