Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
10,6,3,6,0.08966666666666667,70.2254395802181,agent.zip
5,3,2,9,0.013666666666666667,58.53779683294039,agent.zip
10,9,3,9,0.13666666666666666,71.94785837742995,agent.zip
20,9,2,12,0.231,74.95182816806137,agent.zip
20,9,2,6,0.006333333333333333,64.91122604396779,agent.zip
20,9,3,9,0.17466666666666666,87.54671410154667,agent.zip
20,9,1,12,0.06133333333333333,76.70307906371798,agent.zip
40,6,1,9,0.058666666666666666,80.31155444750816,agent.zip
5,6,3,6,0.0,79.92551779550483,agent.zip
20,3,1,9,0.008333333333333333,75.25953044680969,agent.zip
10,6,3,9,0.06866666666666667,77.71516150375872,agent.zip
20,3,3,6,0.07366666666666667,44.70726781536204,agent.zip
5,6,2,6,0.0006666666666666666,58.74771567107326,agent.zip
40,6,1,12,0.117,50.95482297119656,agent.zip
40,3,1,9,0.051,71.9788156619632,agent.zip
40,6,3,6,0.12766666666666668,69.28009036860536,agent.zip
10,3,1,12,0.006333333333333333,93.94333288349601,agent.zip
40,3,3,6,0.06233333333333333,65.38552853497988,agent.zip
40,9,2,6,0.06833333333333333,54.04043979426667,agent.zip
20,6,1,9,0.0026666666666666666,70.85215568269477,agent.zip
5,6,1,9,0.006333333333333333,73.86662062363077,agent.zip
5,9,3,6,0.027333333333333334,83.82265187679154,agent.zip
40,3,3,12,0.30766666666666664,98.21370974866456,agent.zip
20,6,1,12,0.027,55.65452640057077,agent.zip
