Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,2,12,0.45555555555555555,66.55008869273384,agent.zip
30,3,3,9,0.28888888888888886,66.54324998817019,agent.zip
40,3,3,6,0.38055555555555554,64.62334315275841,agent.zip
30,3,2,12,0.25555555555555554,66.54223752422722,agent.zip
40,9,3,12,0.8194444444444444,57.53727619657722,agent.zip
30,6,3,12,0.45,66.54280871016282,agent.zip
40,3,2,12,0.26666666666666666,51.93350034704188,agent.zip
40,3,2,9,0.26666666666666666,51.93350034704188,agent.zip
40,3,3,9,0.38055555555555554,64.62334315275841,agent.zip
40,9,2,6,0.49166666666666664,51.95068232450054,agent.zip
