Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,2,12,0.35,56.304546634826615,agent.zip
30,9,3,6,0.5472222222222223,71.26629624092658,agent.zip
40,6,2,6,0.5916666666666667,59.515071013423125,agent.zip
30,6,3,12,0.3972222222222222,65.78055817949745,agent.zip
30,6,2,9,0.48055555555555557,56.38935485740288,agent.zip
30,9,3,9,0.5472222222222223,71.26629624092658,agent.zip
40,9,2,12,0.7333333333333333,59.40863904090251,agent.zip
40,6,3,12,0.5194444444444445,60.82078649441738,agent.zip
40,6,3,9,0.5194444444444445,60.82078649441738,agent.zip
40,9,2,6,0.7333333333333333,59.40863904090251,agent.zip
