Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,3,9,0.40555555555555556,57.101396174720215,agent.zip
40,9,2,9,0.6472222222222223,56.99978875005329,agent.zip
30,6,3,9,0.39166666666666666,53.6437011243789,agent.zip
30,9,2,6,0.5972222222222222,53.99382241331143,agent.zip
30,9,3,12,0.525,59.58337410733785,agent.zip
30,3,2,6,0.33055555555555555,53.808175754903324,agent.zip
30,6,2,6,0.46944444444444444,53.99355835750274,agent.zip
40,9,2,6,0.6472222222222223,56.99978875005329,agent.zip
40,9,3,9,0.6944444444444444,56.585498693839156,agent.zip
40,9,2,12,0.6472222222222223,56.99978875005329,agent.zip
