Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,2,12,0.39166666666666666,65.37695763453532,agent.zip
40,9,2,9,0.6888888888888889,65.57499918588279,agent.zip
30,3,2,6,0.24166666666666667,65.45200764457525,agent.zip
30,6,3,9,0.39444444444444443,64.75722588638236,agent.zip
30,6,2,12,0.39444444444444443,64.5231844465079,agent.zip
30,3,2,12,0.24166666666666667,65.45200764457525,agent.zip
40,3,2,9,0.39166666666666666,65.37695763453532,agent.zip
40,3,3,12,0.5055555555555555,61.71984918164173,agent.zip
40,6,3,12,0.7138888888888889,60.48044415872874,agent.zip
40,9,3,12,0.8166666666666667,60.48371817874166,agent.zip
