Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,9,0.28888888888888886,53.565236945930536,agent.zip
40,3,3,6,0.48333333333333334,59.444297358857305,agent.zip
30,6,3,6,0.40555555555555556,53.97011718819033,agent.zip
40,3,2,9,0.4888888888888889,66.9026184360581,agent.zip
40,3,3,9,0.48333333333333334,59.444297358857305,agent.zip
30,3,3,6,0.28888888888888886,53.565236945930536,agent.zip
30,9,3,12,0.5055555555555555,54.116870805279696,agent.zip
30,9,2,6,0.49444444444444446,52.203749476943436,agent.zip
40,9,3,9,0.7583333333333333,59.03821884075256,agent.zip
40,9,2,12,0.8333333333333334,67.21757242849814,agent.zip
