Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,9,0.013466666666666667,83.19029369933286,agent.zip
5,6,2,12,0.042466666666666666,74.97780238318454,agent.zip
5,3,3,6,0.011066666666666667,71.39237385698793,agent.zip
5,6,3,12,0.06873333333333333,74.46937565147037,agent.zip
5,9,2,9,0.0182,83.1637424073566,agent.zip
5,3,1,6,0.006533333333333334,60.17992553870231,agent.zip
10,3,2,6,0.0138,82.37215253807594,agent.zip
5,9,1,6,0.017533333333333335,60.1659777821973,agent.zip
10,6,1,9,0.014133333333333333,89.84074893595026,agent.zip
10,9,3,12,0.11333333333333333,86.53074483381434,agent.zip
10,9,2,9,0.038733333333333335,75.68991288345661,agent.zip
10,6,2,12,0.06306666666666666,80.58694917821536,agent.zip
10,3,1,12,0.004,87.29708402715829,agent.zip
10,6,3,6,0.0504,78.47349044892904,agent.zip
10,3,3,12,0.06533333333333333,75.99096223279734,agent.zip
20,9,1,6,0.0222,84.81781335439847,agent.zip
20,6,3,6,0.0798,68.33468132109081,agent.zip
20,3,1,6,0.008666666666666666,87.27016574664775,agent.zip
20,3,1,9,0.023,67.92796717968722,agent.zip
40,6,2,12,0.188,70.72329137060676,agent.zip
40,6,3,12,0.37446666666666667,79.4519820443338,agent.zip
40,9,2,6,0.08986666666666666,80.40285203280986,agent.zip
40,6,3,9,0.3534,79.00416380433866,agent.zip
40,3,3,9,0.2683333333333333,69.14956631829472,agent.zip
