Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,3,12,0.0774,75.38947095353055,agent.zip
5,9,1,9,0.0346,71.14784836651924,agent.zip
5,3,2,6,0.003533333333333333,72.52593426470337,agent.zip
5,6,2,12,0.0282,79.0580427833444,agent.zip
5,6,2,6,0.005666666666666667,72.52271564897582,agent.zip
5,9,2,9,0.0276,70.5941857327915,agent.zip
5,9,1,12,0.0054666666666666665,82.1952343739952,agent.zip
5,3,3,12,0.056933333333333336,75.39292968494934,agent.zip
10,3,2,12,0.0476,75.78775108929409,agent.zip
10,9,1,6,0.022466666666666666,74.69833985895778,agent.zip
10,9,2,6,0.025933333333333333,72.41395014202718,agent.zip
10,3,3,12,0.0958,72.12588922941623,agent.zip
10,9,3,9,0.10753333333333333,62.05462758764565,agent.zip
20,3,2,12,0.06726666666666667,83.87537522125709,agent.zip
20,9,3,9,0.19226666666666667,71.66157781107653,agent.zip
20,6,2,6,0.029333333333333333,69.07645240811597,agent.zip
20,6,3,12,0.2316,74.746852123626,agent.zip
20,6,1,9,0.025866666666666666,71.20465974222,agent.zip
20,9,3,12,0.30933333333333335,82.32527143097136,agent.zip
20,6,2,12,0.11526666666666667,78.19777402746264,agent.zip
20,9,1,9,0.044,75.51790941296886,agent.zip
40,6,3,9,0.2991333333333333,69.90205036192182,agent.zip
40,9,3,9,0.3404,74.97368389075415,agent.zip
40,3,1,12,0.030333333333333334,76.18970146323778,agent.zip
