Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,6,2,6,0.5972222222222222,61.60653269391678,agent.zip
30,3,3,6,0.25277777777777777,69.91623271452026,agent.zip
30,9,2,12,0.5555555555555556,64.38372023453694,agent.zip
30,3,3,9,0.25277777777777777,69.91623271452026,agent.zip
30,3,3,12,0.25277777777777777,69.91623271452026,agent.zip
30,3,2,6,0.2861111111111111,64.53404069982243,agent.zip
30,9,3,12,0.4527777777777778,64.66194035499673,agent.zip
40,3,2,12,0.41944444444444445,61.774093578637085,agent.zip
40,9,3,9,0.6361111111111111,64.13721640410516,agent.zip
40,3,2,9,0.41944444444444445,61.774093578637085,agent.zip
