Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,6,3,6,0.35555555555555557,60.86171936159354,agent.zip
40,3,2,6,0.25,62.00058507497291,agent.zip
30,9,3,12,0.5222222222222223,61.281297910081285,agent.zip
30,3,2,6,0.2,63.537591560468144,agent.zip
30,3,3,6,0.2361111111111111,60.38193510954259,agent.zip
30,9,2,12,0.37777777777777777,63.55896231619251,agent.zip
30,3,3,12,0.2361111111111111,60.38193510954259,agent.zip
40,6,2,9,0.4166666666666667,62.22240639174896,agent.zip
40,3,3,12,0.44166666666666665,60.60402011665415,agent.zip
40,9,3,12,0.5527777777777778,59.84480245077828,agent.zip
