Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,3,3,9,0.3527777777777778,61.30902299547356,agent.zip
30,6,2,9,0.49722222222222223,58.71563915399681,agent.zip
40,9,2,6,0.6055555555555555,54.848470866380545,agent.zip
30,3,2,9,0.39166666666666666,58.78734644185173,agent.zip
30,6,3,6,0.44166666666666665,61.34116181213739,agent.zip
40,6,2,12,0.49722222222222223,55.031051995920144,agent.zip
40,3,2,9,0.3888888888888889,55.039490136980184,agent.zip
40,9,2,9,0.6055555555555555,54.848470866380545,agent.zip
40,6,2,6,0.49722222222222223,55.031051995920144,agent.zip
40,3,3,12,0.30833333333333335,56.266420034377894,agent.zip
