Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
40,3,2,6,0.35,64.62023050612724,agent.zip
30,6,2,12,0.49722222222222223,59.85838670135832,agent.zip
30,3,3,9,0.36944444444444446,55.255391554302776,agent.zip
30,9,3,6,0.625,55.899165275371956,agent.zip
40,9,3,12,0.6111111111111112,56.35871538392386,agent.zip
40,6,3,6,0.48333333333333334,55.98542688254784,agent.zip
40,9,2,12,0.6083333333333333,60.5536036640983,agent.zip
40,6,2,6,0.4722222222222222,64.40399079828103,agent.zip
40,3,2,9,0.35,64.62023050612724,agent.zip
40,9,3,9,0.6111111111111112,56.35871538392386,agent.zip
