Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,6,0.0128,80.8264158443922,agent.zip
5,9,1,6,0.0041333333333333335,64.07686609082653,agent.zip
5,6,2,9,0.0146,72.18033893402603,agent.zip
5,9,3,12,0.098,72.4643968457545,agent.zip
5,3,2,9,0.0092,72.18042092108213,agent.zip
10,6,3,6,0.048133333333333334,71.36647134178966,agent.zip
10,6,1,9,0.006933333333333333,90.72144885970432,agent.zip
10,9,1,9,0.010533333333333334,90.68030987473729,agent.zip
10,3,3,12,0.0934,84.46007486010282,agent.zip
10,6,2,12,0.055266666666666665,74.18231989761107,agent.zip
10,9,3,9,0.122,77.24163183367195,agent.zip
20,9,2,6,0.04426666666666667,79.80666371636019,agent.zip
20,9,2,12,0.15413333333333334,67.94275310492817,agent.zip
20,6,1,9,0.0202,76.42901142700906,agent.zip
20,3,3,12,0.13726666666666668,78.45185855888118,agent.zip
20,6,1,6,0.015066666666666667,79.63220247789016,agent.zip
20,6,2,12,0.149,73.09480606033418,agent.zip
20,3,3,6,0.0782,69.22965681130987,agent.zip
40,6,3,9,0.26766666666666666,63.802308979256054,agent.zip
40,9,1,12,0.11373333333333334,78.55777875937451,agent.zip
40,9,2,12,0.2607333333333333,75.5488165648437,agent.zip
40,3,2,12,0.14693333333333333,82.62741902566732,agent.zip
40,3,3,6,0.1202,72.51145541960508,agent.zip
40,9,1,9,0.07366666666666667,85.41205436417276,agent.zip
