Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,12,0.5583333333333333,57.921346618949734,agent.zip
30,3,2,12,0.31666666666666665,58.34593123881524,agent.zip
30,6,2,9,0.4361111111111111,58.136711750830635,agent.zip
30,3,2,9,0.31666666666666665,58.34593123881524,agent.zip
30,9,3,9,0.5583333333333333,58.572870760419825,agent.zip
30,6,2,12,0.4361111111111111,58.136711750830635,agent.zip
30,3,3,9,0.2777777777777778,58.36041900157762,agent.zip
40,3,2,12,0.3888888888888889,61.86790321994878,agent.zip
40,6,3,6,0.5944444444444444,64.01039516792478,agent.zip
40,3,2,6,0.3888888888888889,61.86790321994878,agent.zip
