Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
30,9,2,9,0.5416666666666666,63.27516882810726,agent.zip
30,6,3,12,0.375,63.18766232704932,agent.zip
30,6,3,6,0.375,63.18766232704932,agent.zip
40,9,2,9,0.7611111111111111,55.4536059734147,agent.zip
30,9,3,6,0.44722222222222224,62.90089961187787,agent.zip
40,9,3,9,0.6333333333333333,58.95841536166296,agent.zip
40,9,2,6,0.7611111111111111,55.4536059734147,agent.zip
40,6,3,6,0.49166666666666664,58.94885335547459,agent.zip
40,6,3,12,0.49166666666666664,58.94885335547459,agent.zip
40,6,3,9,0.49166666666666664,58.94885335547459,agent.zip
