Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,9,3,12,0.09246666666666667,83.3551345874417,agent.zip
5,6,1,9,0.011933333333333334,71.11788470605984,agent.zip
5,9,1,6,0.018466666666666666,88.13018435415258,agent.zip
5,6,2,12,0.023333333333333334,86.56024621526917,agent.zip
5,3,2,9,0.018133333333333335,82.94871208472878,agent.zip
5,3,3,9,0.04173333333333333,86.22863598818597,agent.zip
5,9,1,12,0.018533333333333332,89.47037760156385,agent.zip
10,9,3,9,0.16033333333333333,70.85757494648256,agent.zip
10,9,1,6,0.025666666666666667,71.9470625676391,agent.zip
10,6,2,12,0.07613333333333333,78.3707631988152,agent.zip
10,6,1,6,0.017933333333333332,71.9556442312169,agent.zip
20,6,2,6,0.05313333333333333,89.69381200431432,agent.zip
20,6,3,6,0.08246666666666666,76.13472224119907,agent.zip
20,9,3,6,0.12773333333333334,87.93054763350543,agent.zip
20,3,1,6,0.008533333333333334,87.23948224447066,agent.zip
40,3,3,12,0.28486666666666666,86.75995674512184,agent.zip
40,6,3,9,0.30033333333333334,69.45641574549327,agent.zip
40,9,3,9,0.3443333333333333,83.53652633847373,agent.zip
40,9,2,12,0.2266,80.73018927858733,agent.zip
40,6,2,12,0.14453333333333335,87.7398333946764,agent.zip
40,6,1,12,0.054733333333333335,77.39986977805643,agent.zip
40,9,1,12,0.0798,77.35942336108938,agent.zip
40,9,2,6,0.0806,75.78580300838992,agent.zip
40,9,3,12,0.4649333333333333,78.37277320714502,agent.zip
