Number of Intruders,Intruder Size,Intruder Speed,Direction Change Interval,Avg Collisions per Step,Avg Deviation,Model
5,6,2,12,0.019333333333333334,69.20520934213685,agent.zip
5,3,2,9,0.0158,69.33584007356522,agent.zip
10,6,1,6,0.0044666666666666665,67.32602041704847,agent.zip
5,6,1,9,0.0024666666666666665,75.20051226967149,agent.zip
5,6,2,9,0.0256,69.33360495662632,agent.zip
5,6,3,6,0.03646666666666667,54.332492873381845,agent.zip
5,6,2,6,0.010733333333333333,63.97367075020033,agent.zip
5,3,3,9,0.048,74.14874987869135,agent.zip
10,9,1,12,0.011466666666666667,75.44656479703526,agent.zip
10,6,1,9,0.01,78.26484596549354,agent.zip
10,6,1,12,0.007666666666666666,75.45174664183145,agent.zip
10,6,2,6,0.0066,70.71914445693598,agent.zip
10,9,3,6,0.05053333333333333,82.58046562259902,agent.zip
10,3,1,12,0.005666666666666667,75.45545877339462,agent.zip
20,6,2,12,0.12646666666666667,66.76491627710115,agent.zip
20,9,2,9,0.12593333333333334,74.4883466466808,agent.zip
20,3,1,12,0.0194,80.9213926747997,agent.zip
20,3,3,6,0.0684,72.08304005304618,agent.zip
20,6,1,9,0.020466666666666668,78.0806065446052,agent.zip
40,3,2,12,0.1416,62.588737360402504,agent.zip
40,6,1,9,0.034666666666666665,62.17893139068232,agent.zip
40,6,2,12,0.194,69.24148165863468,agent.zip
40,6,2,9,0.13286666666666666,74.9097357688281,agent.zip
40,3,1,9,0.039466666666666664,75.86227309088734,agent.zip
